node,namespace,workload_type,pod_count,cpu_usage_percent,memory_usage_percent,disk_usage_percent,network_receive_bytes,network_transmit_bytes,pod_restart_count,pod_ready_percent,node_ready_status,api_server_latency_ms,etcd_latency_ms,scheduler_latency_ms,container_runtime_errors,kubelet_rpc_rate,pvc_usage_percent,time_of_day,day_of_week,is_weekend,cluster_age_days,timestamp,issue_type
node-014,kube-system,job,48.9441941209109,37.45830183660384,35.29561514603495,49.91088751832525,6646323.58590434,4296631.771444714,2.065621723857717,100.0,1,11.030082571329967,1.3603481985559691,30.822710786103872,0.0416299740039525,18.816339215508023,74.10758751963273,16.338242544350162,5,0,352.6499762887334,2025-02-18 15:16:09.595296,None
node-001,app-prod,deployment,34.054366846526754,49.17898656600725,43.16714778300892,45.56084692142652,5291317.518898804,1916113.0571311554,0.15952592510541988,99.98034045408865,1,20.774609890953936,8.09595797921795,25.53544138068919,0.02186935269578343,62.76706934207804,19.21407919368882,23.08133761104912,2,0,104.6138419164074,2025-02-18 15:31:09.595296,None
node-010,database,statefulset,38.61848277458305,48.57313443987361,60.26353272301093,47.559564310200614,278483.2281065895,4811518.355722515,18.067950266155098,49.65133360628729,1,50.33428328727784,9.651411648164183,19.45864256604661,7.084873554848596,39.777635346739295,39.44982814060214,5.546374557194149,4,0,233.50645957553198,2025-02-18 15:46:09.595296,pod_crash_loop
node-019,app-staging,cronjob,45.63353119460279,14.486476137735888,52.06369470836087,36.98608695245653,3924129.647846713,7949352.475618448,2.151040770330673,99.68466003955372,1,15.49329635078436,6.985745997848033,8.851177283975058,-0.0764866206090601,47.73652989427606,72.02860008389703,6.356961195514103,1,0,125.44084578837676,2025-02-18 16:01:09.595296,None
node-002,kube-system,job,9.239555416814216,18.316964476036794,61.050157579260734,52.83689723538105,529459.4127789199,7414763.1627824195,0.0,98.3095596379471,1,19.624332141853586,7.36099797772677,26.676497701484035,-0.01569839646757995,26.785404087843304,25.617669268388358,8.506951281229833,1,0,343.3119999393275,2025-02-18 16:16:09.595296,None
node-016,app-prod,daemonset,37.690004847152885,50.052082755006424,33.501238862043294,62.42287310935648,5900575.509547938,5390904.746647076,0.26299074453088855,98.92018493849545,1,61.287878224845535,10.304450697053893,15.17092672688446,-0.03354920217044962,12.524869524923108,80.86546243102333,16.491946521567602,0,0,205.4300929800643,2025-02-18 16:31:09.595296,None
node-019,kube-system,deployment,3.9975851649165177,51.55555134329398,52.58927525260055,66.66272157430123,52904119.930153854,54234748.51739245,1.7839664978245793,98.34269811857155,1,234.0613194137608,171.68439143340407,35.87818526340782,0.941385249149769,92.4128805421697,82.51283496013252,22.791863071292415,0,0,303.2284366868168,2025-02-18 16:46:09.595296,network_latency
node-011,app-staging,cronjob,20.443861795320714,53.56454046188528,69.46250811363839,39.2517908585988,1564260.9200335084,2811285.0565534285,1.5207280397911367,80.33737057378434,1,45.433258887760076,2.7949307058027006,284.88112386192927,-0.019422225345207825,2.67199188642122,48.54157555378424,1.4631677065072701,0,0,253.26726327441492,2025-02-18 17:01:09.595296,scheduler_failure
node-007,monitoring,deployment,39.90349043653187,44.29892502818895,65.41597849452336,61.57793135031939,9231643.562540632,2875246.5227781073,1.5374879184711543,99.3692489896369,1,6.837368355763227,4.923975420354593,17.835956092260552,0.014120212152601105,37.14938455541451,19.252390944080293,16.804705724290844,3,1,321.49994572106783,2025-02-18 17:16:09.595296,None
node-016,kube-system,cronjob,16.76617612139015,59.08005060713615,88.43760121882053,49.351154649466935,4987875.488680587,2001997.697435613,10.410259666467288,98.79913526816426,1,10.713282907411482,5.785972843217047,30.744997880030844,2.9544805267955225,92.39478092368108,46.607449481716046,18.843385691925047,0,1,191.0428616054239,2025-02-18 17:31:09.595296,memory_pressure
node-004,app-dev,daemonset,5.281029196787857,12.169900489866068,93.11080051983102,67.37030038385547,1403408.0050369021,175063.4954843995,4.996950161102455,98.91950070266455,1,56.00412815828884,3.9134315347678186,2.4320413136925416,0.9531106217064818,85.45329308290604,33.208758824289916,9.915415533808767,1,1,332.44772338486126,2025-02-18 17:46:09.595296,memory_pressure
node-010,messaging,deployment,48.42366000156194,33.78298598178805,48.15409352558641,95.71795154840834,2607661.5641452638,3552776.40284687,3.311180299908286,99.24357061172111,1,29.6731604756653,-0.038537118757461464,36.24916297912761,0.021180415810735462,99.45879499214665,94.35930431577852,2.937701723757475,4,1,359.34169337772045,2025-02-18 18:01:09.595296,disk_pressure
node-013,app-prod,daemonset,25.271688896259448,48.44060304680766,33.79142638266234,34.51103724239433,9682109.108919535,3331636.666487476,1.9036384317846644,98.70669252307087,1,7.683552596271631,4.49155273684897,19.858754486271653,1.0786005442156155,46.8574873147403,10.457466171112229,11.79984047241333,6,0,245.74332406035694,2025-02-18 18:16:09.595296,None
node-003,app-staging,daemonset,9.568738230072489,51.77328122111965,20.40561649661597,62.69459483068406,5482944.269051137,7229272.21258555,5.863439050028413,32.26139235506668,0,-3.8565381524810967,6.944570470965857,15.487274389344941,0.07126594807717189,89.88266206993475,10.906511730155435,19.812463606105805,6,0,202.14403941345324,2025-02-18 18:31:09.595296,node_failure
node-004,messaging,statefulset,38.32332418151196,15.866459396562437,44.02025004980658,36.60065587658552,5227432.028563184,0.0,0.8270973882270839,98.68957214054568,1,33.657553799469675,1.1015925402216342,8.92907464875523,0.030767940433581196,24.897391493403376,47.859328892085266,9.39428785863043,0,0,142.92323544174798,2025-02-18 18:46:09.595296,None
node-005,app-prod,daemonset,40.868165883798554,38.809256452610846,35.083871522733475,29.757227406839938,1032112.0758055166,5316277.123925376,1.8138844679098778,99.58685052909111,1,26.87852402763822,3.8761944545964213,7.388112631595429,-0.07394551533218433,74.98786600782203,76.6662696695866,11.101241337537095,5,0,159.1805819752596,2025-02-18 19:01:09.595296,None
node-005,monitoring,cronjob,40.15032887436931,17.40607862331534,60.314143283240746,62.12999673271535,5467853.285439008,1381968.4001682126,1.9246278620358546,99.4065048531476,1,145.2178263904378,66.24656754883145,23.374939780824725,0.9368460845533193,55.378504621042126,11.347549449067039,16.672990112194956,0,1,34.355863123869696,2025-02-18 19:16:09.595296,etcd_high_latency
node-011,app-prod,daemonset,7.60154796589283,40.69191292499039,64.47650992748004,34.13965898422295,7802706.4466866795,6882941.469569108,0.0,98.32556856257922,1,26.573423509416088,7.1149239147533105,18.317580993678426,0.9604014612237927,36.508794829427615,72.2185470995572,4.675083882003637,4,0,93.47279260267031,2025-02-18 19:31:09.595296,None
node-018,app-prod,deployment,27.34270485034975,20.76646535115762,37.31903819497328,69.26241780729377,5311975.034562116,5620366.350666022,0.0,87.26132133340114,1,13.760270862886792,5.877809827197351,391.8834767897207,-0.031733789856086464,3.042484211442453,67.44949886741952,19.502205140680587,5,1,227.8980534681053,2025-02-18 19:46:09.595296,scheduler_failure
node-020,default,daemonset,24.103996715691682,37.525779257034635,67.09447165018423,66.45462008911895,7644232.447783981,4759119.47210245,0.9466367717329361,99.80093218429177,1,-9.940696402986394,3.770599795964471,11.973353629017307,0.016012381376980755,83.08589222916692,53.935371173615785,13.204861814625874,4,1,16.544532525041518,2025-02-18 20:01:09.595296,None
node-012,monitoring,cronjob,41.25232696366061,50.47723957223057,39.909930740990504,45.116312732444385,6765293.846504065,3277228.129987612,0.7180363394328289,99.42862216087424,1,14.9694290173366,11.690830567962948,9.756273815772866,-0.04127702263505476,15.777503265150003,34.36568434443694,14.000295861849404,3,0,110.79762290304834,2025-02-18 20:16:09.595296,None
node-018,kube-system,daemonset,41.66167495414492,55.33049072012177,23.435378639368242,43.12591302055798,5665700.610794046,5253478.014285526,0.08648281587688272,98.16859799695217,1,33.00600733098156,5.852563589217473,12.32527106300363,1.026353911916609,36.5759348536716,31.742170185798177,14.859174662345941,6,0,167.6407874535045,2025-02-18 20:31:09.595296,None
node-001,app-staging,statefulset,17.960163480462253,47.13182920657857,67.09182364202078,36.60751426727523,2081434.4827000408,0.0,0.0,97.26455268640517,1,31.338073662578566,-3.243730355474444,12.369689736580824,0.9337843103662614,40.64192498330348,75.47257973037091,12.314785777499628,4,0,162.62251747507725,2025-02-18 20:46:09.595296,None
node-011,messaging,daemonset,40.139035983323524,57.36253867993304,38.36173266691527,63.37735167871947,6393997.262376923,2287302.6090396093,0.18468189895251577,98.76743724935818,1,25.5615133888157,-2.303534103495107,19.152405636156242,0.07271077823998374,28.906643834375767,21.363628935099108,10.834745076339912,5,0,143.032065578644,2025-02-18 21:01:09.595296,None
node-008,kube-system,daemonset,43.726402086277155,37.73828311879224,60.663691378233075,51.38390957661893,1781441.3786748825,2206583.5413807305,0.0037974685528158153,99.56901512474255,1,11.96011500911788,5.376821708093708,27.69630297288537,-0.008375755841387016,49.296519971661006,18.351363255699994,9.779043865035867,1,0,78.88854687818207,2025-02-18 21:16:09.595296,None
node-001,app-staging,deployment,29.764339203439032,33.56143209243653,67.30691208507908,38.33397707798015,1405511.0203558956,5708639.056806972,1.6315672414327618,99.12817907603234,1,17.248876906377337,2.974689321020971,32.03157647171891,0.032318297643234434,43.62316901911368,77.39632078239418,10.72206666286525,6,0,118.5986858288239,2025-02-18 21:31:09.595296,None
node-019,monitoring,cronjob,5.820689746989855,92.1217352649559,57.95263462751939,63.40321084983511,0.0,1190972.1011388297,0.6316516828191552,98.88681466575622,1,223.39966217575963,4.480394114456448,60.491235575720275,0.0038227208776990137,27.0511151907826,53.908599438386915,15.449647137158172,4,0,42.46797674603763,2025-02-18 21:46:09.595296,cpu_throttling
node-014,kube-system,job,12.441605696043656,19.78416954809778,36.62523207375456,97.22368388871024,6750828.17014391,4796149.290210728,1.6389655946399193,99.13005745358913,1,19.176137689605056,10.294365935422201,8.121939485526859,0.9204560163419852,61.70578578764193,94.09221334701603,3.7392239770074367,1,0,145.49512278488268,2025-02-18 22:01:09.595296,disk_pressure
node-003,database,job,31.20974855634027,98.6743061918705,46.00620536988389,33.886858009831094,4091365.882910465,2839218.824450683,1.7486979681287187,97.9382519205527,1,300.00833486980787,2.2070393401180985,159.6968504939462,1.045527108995024,92.51284800263839,34.290970601934774,21.492712764761528,4,1,56.08101748065348,2025-02-18 22:16:09.595296,cpu_throttling
node-014,database,daemonset,7.12932290329065,28.15617733163196,53.76306764181219,55.71666804130692,7715667.167149966,454686.3176848914,0.0,99.23249840767119,1,11.779821932295366,-6.885492724952576,28.1126915919933,0.946168626854783,52.610081936044104,13.566117363079014,20.91324494251842,0,1,313.70927243999176,2025-02-18 22:31:09.595296,None
node-008,kube-system,deployment,27.207439013012092,34.70838629131532,91.78398420861642,68.15539060417119,0.0,5360717.280369723,9.267457751158247,99.09657580309107,1,4.932396988030098,5.086994841349858,0.4524672390547826,2.9685625190757796,21.706709442062877,33.697208807486454,4.149530670438715,0,1,69.77629043925583,2025-02-18 22:46:09.595296,memory_pressure
node-012,database,statefulset,34.209236295176076,13.300412512641124,34.436014631568305,36.85306681532926,2737116.0768891773,1088782.2749509695,0.054194057644809154,99.24253456970632,1,11.76297046718762,10.231927980562453,17.58705657844544,-0.11772465817334796,61.001983547115465,48.17801417855047,21.700558608652702,1,1,129.1416759575512,2025-02-18 23:01:09.595296,None
node-003,app-prod,statefulset,18.47850829619661,30.919584210659163,49.26975415532562,54.750338745558416,9092872.446809374,2178072.742645893,0.0,99.00396767591238,1,31.458110953290525,4.413467393464515,23.186697954952706,-0.05043799056420909,54.84704430489425,47.79172756293633,20.44658836398438,3,0,171.0806427381683,2025-02-18 23:16:09.595296,None
node-011,app-prod,cronjob,10.955655990254687,11.449977895680222,24.548725409153942,42.30522826375766,9032960.57240242,5503584.212849215,0.7452775833752187,99.04081225136805,1,25.396158304079712,-0.3657951136589004,16.75565856563754,-0.04934889630220764,87.39094594635233,36.58633816101057,4.1194677300101015,3,0,148.23350842427985,2025-02-18 23:31:09.595296,None
node-012,app-prod,statefulset,34.22729995861762,58.3613338312235,37.74562267704218,45.99522343570042,9923747.4263595,3421181.0397451767,0.9893396949607636,98.98586190306649,1,16.4290625459483,8.026752383884894,15.734054712794691,0.9588433970017738,21.585233039582832,29.827278949936183,17.95851319282601,2,1,193.75596279263303,2025-02-18 23:46:09.595296,None
node-001,app-staging,job,43.22218015041894,15.528288160701978,19.47546187484717,48.0282922210604,1136660.3593225875,3341171.3513082946,0.7078328795570548,98.54286523624928,1,40.62310943167834,6.911162672803558,11.100920609493148,0.019627399505752468,88.70470885547,62.13285561706955,13.449201637408175,3,1,255.80962346436866,2025-02-19 00:01:09.595296,None
node-011,default,cronjob,31.29170783207566,100.0,30.690425039583683,57.59959227426037,1755054.726904213,873037.590769354,0.02357229157081036,100.0,1,271.9940562690247,11.710120246380743,154.76512805761627,0.019464696875330676,26.33748540104532,64.52017372128148,9.203464648669243,3,0,293.06415177176643,2025-02-19 00:16:09.595296,cpu_throttling
node-001,app-staging,daemonset,35.115688695490554,46.468497220253646,43.66156051640715,64.70516383815844,4077057.860548082,6575564.795124834,0.7559108220783608,100.0,1,-4.0676980600156245,0.7598644053788144,4.679376185779654,0.14548166967667145,16.881628217173883,43.23113225416098,20.731720868989935,6,0,133.9758741482649,2025-02-19 00:31:09.595296,None
node-002,app-staging,daemonset,7.313564825950263,46.903440388262474,85.81496163513789,45.48400127964706,7468683.340114502,307091.13402324065,0.9609699753265906,98.94463841046753,1,6.226555758441682,0.33322128476276225,31.469625392032423,5.057489775155084,27.5219354351837,16.83907407390847,3.2673092801748687,6,1,73.02533641673857,2025-02-19 00:46:09.595296,memory_pressure
node-005,database,daemonset,36.83119483445034,20.334457494997825,69.635695513597,38.25776487770692,50623935.84373048,56385803.97348543,0.8344580248464425,98.80657248639153,1,393.2317518169174,140.57847776737867,36.08202065700769,1.11957996161288,53.77127223210296,61.01267076916817,1.7194180454368952,5,0,194.73218089204008,2025-02-19 01:01:09.595296,network_latency
node-020,monitoring,deployment,38.6665511828236,58.09589055604573,65.90893727255306,40.80721423104272,6223237.09535634,706901.7155004005,2.0326378069780713,99.43605193541781,1,515.836207548389,1.9196034185932103,4.5543648913880865,-0.0758911187209873,7.712910533424224,67.70970620724444,0.609234156768901,0,0,171.91429820585674,2025-02-19 01:16:09.595296,api_server_latency
node-017,default,cronjob,6.822376842473806,19.99928894296769,46.12810533642457,51.250891688426925,5959155.592749389,5197412.710925104,0.4191556203640868,98.63735535540799,1,44.13014547215357,2.1975960668026433,1.6504874344839175,-0.0033717584464290425,14.388264043781353,39.38912780388312,16.254382174713,2,0,347.91754765501935,2025-02-19 01:31:09.595296,None
node-007,kube-system,daemonset,34.15125574933664,41.25436650429193,42.783484918459045,93.213940540534,2892402.345798979,0.0,5.259781776942817,98.30703880700305,1,-5.14654014156385,5.746574871143214,13.101563522644023,1.0956295978847277,43.11623968781626,90.18330257210427,15.172044287293197,6,1,234.92713605752343,2025-02-19 01:46:09.595296,disk_pressure
node-004,database,cronjob,36.413030829861874,44.22608882382258,52.42548318685272,37.06625326656878,7286066.854024093,3499381.0659135063,0.0,99.32835888985704,1,210.6252867889337,241.98212093347644,15.316039328211817,1.0155340608734542,20.06175225779357,48.25678890945919,15.269154760593564,6,1,205.33782924992283,2025-02-19 02:01:09.595296,etcd_high_latency
node-007,app-prod,statefulset,29.484777244344787,13.123961486631654,63.002408674053505,58.92211631770139,8940157.757724868,2725435.793739586,2.730577255184489,99.0474477898329,1,8.159148432082645,-0.4540415172250212,12.303054266745217,1.0115309146172542,47.98571816111281,42.028397591039166,3.74596176364548,4,0,121.90929142890795,2025-02-19 02:16:09.595296,None
node-008,app-prod,cronjob,43.79427036096552,38.64585797519661,56.93030455868658,36.6094736368827,1563826.7012247902,3376032.9753232566,0.34351788999761235,97.49040396166887,1,53.53925489325582,4.490664092752256,19.36249057759968,0.040269042753059314,15.610780440577184,35.781331922802096,7.420388339736109,3,0,278.1382125554952,2025-02-19 02:31:09.595296,None
node-007,default,statefulset,3.951137027639689,18.865211502198704,46.08115656781536,37.86039727773395,9660124.694221316,4568808.453741366,0.8004530769297622,99.68873074419142,1,26.146581860756104,7.536143332794554,20.018437522103373,0.9088189734940941,35.67197508665984,54.33271815613343,22.831467031261372,5,0,79.52568683200515,2025-02-19 02:46:09.595296,None
node-017,app-dev,daemonset,29.896254475408696,14.167726095584358,31.417366353201714,62.334372236989495,5673921.942793762,2279149.1451297468,0.0,98.52151318224973,1,37.91720851415166,2.64179817138715,23.146798903856023,0.08825871163830078,65.23037516422674,64.44852034373612,7.140159694067274,4,1,82.59497877734732,2025-02-19 03:01:09.595296,None
node-016,messaging,job,50.086821126086406,58.68154131072817,25.98766865346274,65.12267329109763,5250491.572497595,1388711.6401504355,0.09905691800449415,98.24490928662318,1,35.87279351314402,7.492225334548004,12.149777733369172,-0.0632048013942756,80.406661990249,13.408739230337243,14.033386474926122,0,0,35.56427287159156,2025-02-19 03:16:09.595296,None
node-009,monitoring,statefulset,20.880341495059348,44.79149437955053,94.40143825299113,65.97062628137802,10094328.285001691,3268098.084562716,8.204930814561203,99.1200530998309,1,44.50476042534635,9.384957585962443,27.386779354619026,0.9585937942512798,76.56520109383486,69.74868199522776,21.89595407877119,3,0,348.8183591293064,2025-02-19 03:31:09.595296,memory_pressure
node-020,database,daemonset,28.010771051554528,30.916059757699834,41.9702790884929,42.232395696062554,5708855.68712531,5942216.803752242,1.5141056166278026,100.0,1,14.492903634536328,6.0586158218331585,11.343450732186325,-0.05571648099733137,66.04024302898976,37.07897222776752,5.09776037842355,6,1,143.49193840296513,2025-02-19 03:46:09.595296,None
node-013,app-dev,statefulset,31.242056652234698,40.601454814728214,67.93624411576918,37.54109837826511,7890329.61949583,5331263.212300285,1.1479212847816522,98.71073746467464,1,40.70057155752531,6.01047914541534,-0.4983742569566678,1.0055636265578451,49.796426209965105,27.871175498268162,1.2552861469280088,6,0,172.25951253696692,2025-02-19 04:01:09.595296,None
node-019,kube-system,deployment,23.00437672993454,12.156071066154718,53.594734935112875,30.867446757018786,4649125.900012025,6845076.276613491,0.0,98.96090065014653,1,9.754102967879042,2.1909015578540503,12.336128591911876,0.02440092203529605,69.5358121817212,70.0786030955924,9.796262945954302,4,0,275.7634518260377,2025-02-19 04:16:09.595296,None
node-007,app-prod,daemonset,22.102409897019754,34.264791889864675,56.96490603874996,45.77303724359698,8356309.934071401,4475891.880962085,0.0,97.64234453374351,1,27.952165887163765,7.6199901538422825,12.55304421421055,0.9709908780701492,30.091720753353542,73.96717779463079,16.177921221838186,3,1,197.09633581726357,2025-02-19 04:31:09.595296,None
node-008,monitoring,deployment,15.414427339044718,15.376232502104331,68.61202342937719,48.73184814098073,1856599.9279927593,4816036.778044641,1.1822964742793507,99.1658445558313,1,42.342654197229635,-0.035426849743162014,6.514830923133638,0.9184014677498027,31.677493083907457,72.31013701305177,5.494259951646306,5,0,348.2812713897374,2025-02-19 04:46:09.595296,None
node-002,default,statefulset,3.314570544128717,37.24062496040316,52.77408970385049,33.36655081330879,7821761.173736289,3694934.547831003,10.610030507119376,43.39375963368451,0,36.859756727848705,-0.9611185434724456,12.649565014295877,-0.08047103552870101,81.95905504172521,42.40682332764762,3.475792522632011,3,1,105.05724102518477,2025-02-19 05:01:09.595296,node_failure
node-011,database,statefulset,25.511187811106822,39.55627640531475,59.247805985824044,65.12324311464225,8557770.796787098,608273.3519360855,0.43482881256992956,97.57369811601771,1,0.8342016678118807,1.9445748218577443,23.90978260034849,-0.04270207271777268,15.47665581945239,40.94355692459477,2.7013411547863115,5,0,151.37639659465654,2025-02-19 05:16:09.595296,None
node-018,default,statefulset,35.558234231602086,41.116465462389996,67.22213534101607,43.70749490076611,9464028.844562843,1646448.5616742598,1.8415546513230172,100.0,1,26.600499714101147,-1.8016204771117024,24.29168259509588,0.0491345657354175,13.38233518373779,27.66701939390598,7.3901666985868975,5,0,212.14354260830928,2025-02-19 05:31:09.595296,None
node-008,database,job,12.085241360132043,34.5264849971443,51.13601713412109,50.568294931748156,7206810.604741278,472546.34391090565,0.27914517882806406,98.5049514917457,1,19.7514758944324,-2.9623674773019237,27.234559846147654,0.8617728214351158,79.27325500613321,72.18706899354486,7.803474229539521,6,0,3.656561764075396,2025-02-19 05:46:09.595296,None
node-008,kube-system,deployment,6.135257457213484,58.0672070593604,54.6388630186193,67.75987999876115,6853548.818910321,6671312.512361437,0.3489410853634246,99.57700244029493,1,37.440089394556544,5.92132194568862,26.9257614592375,1.1031617199448438,96.42018733964278,17.05147623609617,18.127101405375708,0,1,154.54582773109348,2025-02-19 06:01:09.595296,None
node-020,app-prod,job,29.698167963931972,47.64385881941159,38.37494001382807,32.187534004399645,7963437.394086125,2993511.6523767505,2.8887443469857903,98.05750335690976,1,579.4163745965111,3.333718508175041,-2.0030515993603935,0.952782361116826,9.6696952892116,19.13880105084577,16.440878741379937,4,1,113.86608799616243,2025-02-19 06:16:09.595296,api_server_latency
node-006,messaging,job,13.52422618864118,39.25453190523981,28.675582053354994,48.047048448906665,4318770.4825068815,6886632.066181795,0.0,97.81450374067234,1,948.0662424274418,5.181100413680894,19.30357605572677,0.027349663972637526,13.955977133967007,77.78299394261664,9.180357419882847,1,0,290.1864889428995,2025-02-19 06:31:09.595296,api_server_latency
node-019,app-prod,daemonset,40.55729046052134,36.62519912434763,26.34107062011945,43.43259596049776,5453503.6523108855,2952119.7133563617,0.9191537538395524,97.12374071977709,1,43.844406520279236,5.683580043229245,13.423968504679483,0.016863121253894435,91.51668090375686,36.60640011625104,22.513173505443564,4,0,159.76540837150486,2025-02-19 06:46:09.595296,None
node-010,kube-system,job,9.678773629744972,55.16941485976855,58.67221375159101,43.73548556142308,5760221.207291225,424969.6446369239,16.904107447645742,71.39923590222652,1,10.478507963715675,6.346782130237525,26.506316536324395,6.96357457542662,42.40988115814176,16.492897441444597,16.794797880361696,3,0,335.55343746037624,2025-02-19 07:01:09.595296,pod_crash_loop
node-002,default,cronjob,13.775417877119654,24.67095771218288,49.54559748310414,91.16672627645646,5424880.543755332,4450502.976155156,5.050541467048824,98.9700001341322,1,21.554909365777945,0.14345155033672496,6.203710829582977,0.03493430162274298,79.64528367632964,91.15261889945535,-0.2331023131400624,0,0,72.30104081731136,2025-02-19 07:16:09.595296,disk_pressure
node-002,messaging,daemonset,11.27195933064554,39.73783264436268,66.87288306777396,46.811957038178186,6218654.293941097,2499130.9908820926,0.0,99.83513042415036,1,46.42692261655355,8.510141554961113,4.491004140182155,-0.1378000673276065,65.9274078223032,11.44114113463737,4.58884108923499,0,0,256.8500890192715,2025-02-19 07:31:09.595296,None
node-001,monitoring,daemonset,15.583913293081585,54.38602644227539,52.40907336126536,46.84597736298784,1617440.239787219,7020414.949975555,1.352576352595189,98.89517714591166,1,20.69986680099236,7.252450796316945,15.570114470823942,0.0021261140139431987,73.13196241014005,33.28435599932703,21.976527734334432,0,1,331.61465841319466,2025-02-19 07:46:09.595296,None
node-010,database,cronjob,25.039276528298988,53.368605451589346,55.402569511793565,65.24689938821682,2272056.45375879,5376259.205582095,2.2932978341538925,99.1802000904483,1,33.558005177529026,2.467405658143225,7.183645717320427,0.8735513626079894,31.9349251806117,32.69148657702665,1.8059675562972457,2,0,329.3722498006405,2025-02-19 08:01:09.595296,None
node-018,database,daemonset,33.862403196437356,21.99140110838455,56.629517589461535,40.92837440313015,1692643.108936396,2955669.8053009957,1.9252345527667811,100.0,1,42.4345130142792,13.26746250687506,14.505635929620734,1.0083145615444709,66.25382165066563,70.64698480693308,15.076761683113808,1,0,204.78653592438343,2025-02-19 08:16:09.595296,None
node-017,app-dev,statefulset,12.706985377874677,13.445877000781806,52.6630335842745,48.88542450220602,4036700.016893233,3515894.6023209053,1.7932464192766864,100.0,1,23.844249158638394,8.694032592394393,25.039208536932623,1.0520778209307788,80.01755610065216,53.467370618933344,5.800926307942836,5,1,326.89837744028273,2025-02-19 08:31:09.595296,None
node-014,app-dev,cronjob,6.686797527996742,91.50742116571959,57.17060011696883,61.09236198005995,3181717.7644986073,0.0,1.873102679923154,98.97080549438597,1,187.23051326990262,2.0947436780728297,149.55899679729973,-0.05533733379046389,16.144584964707832,24.076003341244856,5.673617691329769,6,0,104.33412851414572,2025-02-19 08:46:09.595296,cpu_throttling
node-016,monitoring,cronjob,23.957059397613286,22.372850447411754,59.93410117712476,43.82977716424988,7017462.400481823,5866353.603751764,0.0,97.76340070987564,1,-0.87273442185995,-0.26750355570212037,17.274457611675004,1.1840104002400105,20.005078735990047,13.137454321451775,3.890075158712487,5,1,328.66803374044804,2025-02-19 09:01:09.595296,None
node-001,monitoring,cronjob,9.389875836272406,26.42354192147453,38.17456538964802,86.6185377880027,1582711.0476177167,4269245.805731018,3.1436550754298707,99.05691984961156,1,36.097424135617366,7.230040251713799,19.76209294185054,1.0599330543848884,67.1600564113138,92.85179149462671,10.162057594453453,1,0,47.570456479412144,2025-02-19 09:16:09.595296,disk_pressure
node-009,monitoring,job,25.411201624672902,19.138253342295517,44.02055023334206,41.51516486158414,5174971.99735266,7101572.633889293,1.0561712413730084,99.18224340195214,1,39.858430149236796,2.7790563220854,30.46725333770228,1.0534160283338967,54.2503360239732,47.05788529162892,17.533649281702917,5,1,174.4825245772079,2025-02-19 09:31:09.595296,None
node-011,kube-system,daemonset,43.59003497697725,47.731310599270195,67.79889346435,63.193157764092945,7690292.451099957,4921533.801167649,2.239109828610683,99.52537164844121,1,0.10770739621409042,9.364815568044882,32.85703503946231,0.9902146645051577,37.676174133305985,34.063222700146035,20.613177864756846,1,1,236.40610558142748,2025-02-19 09:46:09.595296,None
node-014,monitoring,job,14.524708517902102,37.971723457246725,25.799593148802813,49.02748543694884,2069600.4699573233,971410.8349290128,0.4327049482569725,100.0,1,-2.3424327144426202,-2.4295101505011907,17.25203712166668,0.9718594895017513,41.801812117419814,38.46894859164673,22.91398576928104,6,1,74.92864244489981,2025-02-19 10:01:09.595296,None
node-009,kube-system,statefulset,30.19441030065715,11.729294609622348,34.072931695169004,34.6827178391885,9865180.518943693,4610328.877165967,1.086886191105952,99.10426166482267,1,20.086140912610812,6.673008561315569,13.105953687497623,0.07970341575297553,18.273306615658903,67.6856675675959,6.5782808908246775,0,1,123.52930268190947,2025-02-19 10:16:09.595296,None
node-020,app-dev,deployment,30.072042623712086,46.20130213452008,67.47639568444446,43.21419707162401,75193.16313029529,2226345.7973399516,2.172534146862569,98.88990670930184,1,19.397983675112926,8.133561405952715,-2.1577519619186285,1.1385580417412422,52.02978602435098,59.03869827228682,2.5121543283054018,1,1,116.01862999130931,2025-02-19 10:31:09.595296,None
node-017,default,daemonset,34.956724324510894,82.36677547408905,67.18707787139918,56.745791893941366,5778769.624642365,306197.8754743264,1.714595410936652,99.3076348502088,1,167.24152540198384,5.360871538503054,94.10918078996944,-0.05722949182736782,58.67219078509636,66.2521132281614,6.427584759688965,0,0,132.79178328549037,2025-02-19 10:46:09.595296,cpu_throttling
node-006,kube-system,deployment,47.47872349612491,27.13899255459199,49.130069749430845,59.88833996994327,6964311.946237123,2219959.6042586155,0.16602311988100257,97.91306688438226,1,37.079322073564526,3.54474394859168,13.22549130519415,0.9695572618423165,32.38115200610286,66.67345137077295,0.5858339670022575,5,1,83.51355816448381,2025-02-19 11:01:09.595296,None
node-019,messaging,job,9.805946691722072,44.355660775265825,25.543763919595374,32.06057865662551,1574028.3230800135,4607613.257989231,1.857542525801535,99.1070997939741,1,25.251519718883134,7.346719046443557,23.108370675064144,1.027782635838432,81.25527365291033,71.7766341921302,6.499569350319397,6,0,250.90303875936937,2025-02-19 11:16:09.595296,None
node-005,kube-system,deployment,47.8295224704892,35.3997409269612,32.460710565567766,54.238238011684096,1752851.0077248947,3508392.7721855845,0.0,98.87988641419447,1,654.4758466826063,6.535578677303894,11.159531831459207,1.0919036536124114,11.163397331583488,44.52925989330248,-0.36480910054030125,2,0,286.66670120037776,2025-02-19 11:31:09.595296,api_server_latency
